id_Customer,Tipe_Customer,Region,Luas_Bangunan_m2,Jumlah_Penghuni,Biaya_Listrik
CUSTOMER_3155,residential,Midwest,24,3,77.81
CUSTOMER_3156,residential,Northeast,17,1,88.33
CUSTOMER_3157,commercial,Midwest,24,3,54.25
CUSTOMER_3158,residential,Northeast,17,2,91.66
CUSTOMER_3159,commercial,Midwest,77,3,54.21
CUSTOMER_3160,residential,Midwest,17,2,75.88
CUSTOMER_3161,residential,South,45,4,112.13
CUSTOMER_3162,residential,North,45,2,94.79
CUSTOMER_3163,residential,Midwest,45,2,68.61
CUSTOMER_3164,residential,Midwest,17,2,75.82
CUSTOMER_3165,residential,Northeast,24,3,74.52
CUSTOMER_3166,residential,Northeast,17,1,92.17
CUSTOMER_3167,commercial,North,24,1,77.21
CUSTOMER_3168,residential,Midwest,24,2,93.01
CUSTOMER_3169,commercial,Midwest,45,3,56.27
CUSTOMER_3170,residential,Northeast,45,1,62.34
CUSTOMER_3171,commercial,Southeast,45,4,134.09
CUSTOMER_3172,residential,Southeast,45,4,155.77
CUSTOMER_3173,residential,Midwest,24,3,56.34
CUSTOMER_3174,residential,Northeast,52,4,106.22
CUSTOMER_3175,residential,Midwest,24,1,60.54
CUSTOMER_3176,residential,Northeast,45,4,139.0
CUSTOMER_3177,commercial,Northeast,45,2,72.99
CUSTOMER_3178,commercial,Midwest,45,2,94.89
CUSTOMER_3179,commercial,North,24,2,56.19
CUSTOMER_3180,commercial,North,45,1,62.59
CUSTOMER_3181,residential,North,17,3,67.91
CUSTOMER_3182,residential,Northeast,17,2,84.68
CUSTOMER_3183,residential,North,17,3,87.68
CUSTOMER_3184,residential,South,24,3,58.88
CUSTOMER_3185,residential,Northeast,45,4,155.59
CUSTOMER_3186,residential,North,52,2,70.01
CUSTOMER_3187,residential,Northeast,24,1,89.12
CUSTOMER_3188,residential,South,77,2,79.42
CUSTOMER_3189,commercial,Midwest,77,2,63.94
CUSTOMER_3190,commercial,Northeast,77,1,95.95
CUSTOMER_3191,residential,Southeast,52,3,94.52
CUSTOMER_3192,commercial,Northeast,24,1,72.84
CUSTOMER_3193,commercial,Northeast,17,1,82.72
CUSTOMER_3194,residential,Northeast,45,4,117.99
CUSTOMER_3195,residential,Northeast,45,4,141.67
CUSTOMER_3196,residential,Northeast,52,2,68.37
CUSTOMER_3197,commercial,Midwest,77,4,150.12
CUSTOMER_3198,commercial,Northeast,45,1,63.66
CUSTOMER_3199,residential,Midwest,24,1,53.26
CUSTOMER_3200,residential,North,24,1,66.29
CUSTOMER_3201,residential,Northeast,17,3,62.31
CUSTOMER_3202,residential,Midwest,45,3,78.6
CUSTOMER_3203,residential,South,45,4,115.02
CUSTOMER_3204,commercial,Northeast,52,2,91.69
CUSTOMER_3205,commercial,Midwest,45,2,64.89
CUSTOMER_3206,commercial,Northeast,77,3,88.8
CUSTOMER_3207,commercial,North,45,4,135.57
CUSTOMER_3208,commercial,North,52,1,103.14
CUSTOMER_3209,residential,Northeast,17,2,103.84
CUSTOMER_3210,residential,Northeast,52,2,97.15
CUSTOMER_3211,residential,Northeast,45,1,91.53
CUSTOMER_3212,commercial,Midwest,24,1,72.34
CUSTOMER_3213,residential,North,24,1,91.18
CUSTOMER_3214,commercial,Midwest,77,1,101.63
CUSTOMER_3215,residential,Northeast,17,1,53.7
CUSTOMER_3216,residential,Midwest,45,3,80.12
CUSTOMER_3217,residential,Midwest,24,1,63.69
CUSTOMER_3218,residential,Northeast,45,2,81.15
CUSTOMER_3219,commercial,Northeast,52,4,129.43
CUSTOMER_3220,commercial,Midwest,24,3,82.07
CUSTOMER_3221,residential,Southeast,45,2,80.79
CUSTOMER_3222,residential,Northeast,77,1,101.8
CUSTOMER_3223,residential,North,45,2,80.85
CUSTOMER_3224,residential,Southeast,52,4,150.24
CUSTOMER_3225,residential,Northeast,45,1,68.92
CUSTOMER_3226,commercial,Midwest,24,2,75.0
CUSTOMER_3227,residential,Northeast,45,2,76.66
CUSTOMER_3228,residential,North,45,4,119.14
CUSTOMER_3229,residential,Midwest,17,1,72.0
CUSTOMER_3230,residential,Midwest,24,2,83.23
CUSTOMER_3231,residential,Northeast,17,3,82.29
CUSTOMER_3232,residential,Midwest,45,4,138.74
CUSTOMER_3233,residential,Midwest,52,2,70.57
CUSTOMER_3234,residential,Midwest,17,3,68.72
CUSTOMER_3235,residential,North,45,3,83.91
CUSTOMER_3236,residential,Midwest,77,4,111.14
CUSTOMER_3237,residential,Midwest,24,2,65.49
CUSTOMER_3238,commercial,Midwest,45,3,54.66
CUSTOMER_3239,residential,Midwest,77,3,56.23
CUSTOMER_3240,residential,Northeast,77,2,65.0
CUSTOMER_3241,residential,Midwest,24,1,53.5
CUSTOMER_3242,residential,Midwest,17,1,65.1
CUSTOMER_3243,residential,North,17,3,86.13
CUSTOMER_3244,commercial,Midwest,45,3,55.64
CUSTOMER_3245,commercial,Northeast,45,4,127.8
CUSTOMER_3246,residential,Midwest,45,1,99.39
CUSTOMER_3247,residential,Northeast,24,3,93.13
CUSTOMER_3248,residential,Midwest,24,1,68.18
CUSTOMER_3249,commercial,South,45,2,99.99
CUSTOMER_3250,residential,Midwest,45,3,69.43
CUSTOMER_3251,residential,South,45,2,56.22
CUSTOMER_3252,residential,South,45,1,103.54
CUSTOMER_3253,residential,North,24,1,97.18
CUSTOMER_3254,residential,Midwest,24,2,76.43
CUSTOMER_3255,residential,Midwest,24,3,86.72
CUSTOMER_3256,residential,Southeast,24,2,86.97
CUSTOMER_3257,commercial,Northeast,17,2,62.49
CUSTOMER_3258,residential,South,24,3,62.77
CUSTOMER_3259,residential,Midwest,17,1,76.61
CUSTOMER_3260,commercial,Midwest,24,2,99.31
CUSTOMER_3261,residential,North,45,4,104.41
CUSTOMER_3262,residential,Northeast,24,2,92.68
CUSTOMER_3263,residential,Midwest,45,1,55.45
CUSTOMER_3264,residential,North,45,2,77.06
CUSTOMER_3265,commercial,Southeast,45,1,85.25
CUSTOMER_3266,residential,North,77,3,87.77
CUSTOMER_3267,residential,Midwest,17,1,55.5
CUSTOMER_3268,residential,Northeast,45,1,74.0
CUSTOMER_3269,residential,Midwest,77,2,82.48
CUSTOMER_3270,commercial,Midwest,52,4,107.48
CUSTOMER_3271,residential,Northeast,24,1,59.44
CUSTOMER_3272,residential,North,24,1,86.58
CUSTOMER_3273,commercial,North,24,2,79.29
CUSTOMER_3274,residential,Midwest,45,1,60.81
CUSTOMER_3275,commercial,Midwest,45,2,79.98
CUSTOMER_3276,commercial,Midwest,24,3,99.37
CUSTOMER_3277,commercial,Midwest,45,1,53.3
CUSTOMER_3278,residential,Midwest,45,3,85.5
CUSTOMER_3279,residential,Northeast,45,1,56.28
CUSTOMER_3280,commercial,North,52,1,52.83
CUSTOMER_3281,residential,Northeast,45,3,60.24
CUSTOMER_3282,residential,South,17,3,74.22
CUSTOMER_3283,commercial,Southeast,45,2,93.7
CUSTOMER_3284,commercial,Northeast,24,2,66.97
CUSTOMER_3285,residential,Midwest,45,3,84.63
CUSTOMER_3286,residential,Southeast,77,1,73.61
CUSTOMER_3287,residential,Midwest,52,2,64.53
CUSTOMER_3288,commercial,North,45,1,78.91
CUSTOMER_3289,commercial,North,24,2,93.45
CUSTOMER_3290,residential,Midwest,24,2,95.25
CUSTOMER_3291,residential,South,45,2,95.97
CUSTOMER_3292,commercial,Midwest,17,3,69.88
CUSTOMER_3293,residential,North,45,1,93.24
CUSTOMER_3294,residential,Northeast,17,3,63.4
CUSTOMER_3295,commercial,Midwest,24,2,90.42
CUSTOMER_3296,residential,Southeast,24,3,101.2
CUSTOMER_3297,residential,Midwest,77,3,53.21
CUSTOMER_3298,residential,Midwest,45,3,75.11
CUSTOMER_3299,residential,North,24,1,85.76
CUSTOMER_3300,commercial,Southeast,17,3,88.54
CUSTOMER_3301,residential,Midwest,45,3,61.54
CUSTOMER_3302,commercial,Northeast,24,3,102.42
CUSTOMER_3303,residential,Midwest,45,3,84.09
CUSTOMER_3304,residential,Northeast,52,4,112.87
CUSTOMER_3305,residential,North,45,4,104.98
CUSTOMER_3306,residential,Northeast,45,3,92.72
CUSTOMER_3307,residential,Northeast,45,3,56.59
CUSTOMER_3308,residential,Northeast,77,3,59.74
CUSTOMER_3309,residential,Midwest,77,2,82.02
CUSTOMER_3310,residential,Midwest,45,3,83.49
CUSTOMER_3311,commercial,Midwest,24,3,87.77
CUSTOMER_3312,commercial,Northeast,45,4,125.43
CUSTOMER_3313,commercial,North,24,1,92.24
CUSTOMER_3314,residential,Midwest,45,2,102.53
CUSTOMER_3315,residential,Northeast,45,3,66.42
CUSTOMER_3316,commercial,Northeast,17,1,88.6
CUSTOMER_3317,residential,Southeast,24,3,100.18
CUSTOMER_3318,residential,Midwest,45,3,87.74
CUSTOMER_3319,commercial,Southeast,52,4,141.19
CUSTOMER_3320,commercial,Midwest,45,3,63.99
CUSTOMER_3321,residential,North,45,3,79.98
CUSTOMER_3322,residential,Midwest,24,3,81.39
CUSTOMER_3323,commercial,Northeast,45,4,142.23
CUSTOMER_3324,residential,Midwest,45,1,103.69
CUSTOMER_3325,commercial,North,45,3,54.23
CUSTOMER_3326,commercial,Southeast,17,1,55.85
CUSTOMER_3327,commercial,North,45,3,56.5
CUSTOMER_3328,residential,South,24,1,90.65
CUSTOMER_3329,residential,Southeast,24,2,59.5
CUSTOMER_3330,commercial,Midwest,77,3,84.46
CUSTOMER_3331,residential,Midwest,24,2,69.17
CUSTOMER_3332,commercial,Midwest,24,2,75.98
CUSTOMER_3333,residential,Southeast,45,2,63.57
CUSTOMER_3334,residential,Midwest,52,3,96.97
CUSTOMER_3335,commercial,Midwest,45,4,135.99
CUSTOMER_3336,commercial,Midwest,45,2,101.0
CUSTOMER_3337,commercial,South,52,1,82.01
CUSTOMER_3338,commercial,Midwest,24,3,58.86
CUSTOMER_3339,residential,Midwest,24,2,61.27
CUSTOMER_3340,commercial,Midwest,24,3,103.29
CUSTOMER_3341,commercial,Southeast,52,2,89.76
CUSTOMER_3342,residential,Midwest,17,1,55.03
CUSTOMER_3343,residential,Northeast,24,3,88.64
CUSTOMER_3344,residential,Midwest,45,4,126.45
CUSTOMER_3345,residential,South,45,3,68.28
CUSTOMER_3346,commercial,Midwest,45,2,60.41
CUSTOMER_3347,residential,Southeast,45,1,95.63
CUSTOMER_3348,residential,North,24,3,55.78
CUSTOMER_3349,residential,Midwest,45,2,67.38
CUSTOMER_3350,residential,Midwest,45,1,68.23
CUSTOMER_3351,residential,Southeast,77,4,112.68
CUSTOMER_3352,residential,North,24,1,78.6
CUSTOMER_3353,commercial,Southeast,52,1,53.1
CUSTOMER_3354,residential,Midwest,45,1,67.96
CUSTOMER_3355,residential,Northeast,17,3,100.44
CUSTOMER_3356,residential,Northeast,45,3,68.45
CUSTOMER_3357,commercial,Northeast,17,1,71.01
CUSTOMER_3358,residential,Midwest,77,2,76.8
CUSTOMER_3359,commercial,North,52,2,81.34
CUSTOMER_3360,commercial,Northeast,24,1,94.03
CUSTOMER_3361,commercial,Southeast,24,1,62.27
CUSTOMER_3362,residential,North,24,2,97.26
CUSTOMER_3363,commercial,Northeast,24,1,91.4
CUSTOMER_3364,residential,Midwest,24,1,89.61
CUSTOMER_3365,commercial,Midwest,24,3,56.96
CUSTOMER_3366,residential,Midwest,45,3,53.61
CUSTOMER_3367,residential,Midwest,24,1,83.0
CUSTOMER_3368,residential,Midwest,52,1,96.82
CUSTOMER_3369,residential,Midwest,52,4,135.89
CUSTOMER_3370,commercial,North,45,3,63.45
CUSTOMER_3371,residential,Northeast,52,1,57.15
CUSTOMER_3372,residential,Midwest,24,3,88.42
CUSTOMER_3373,residential,Northeast,17,3,89.56
CUSTOMER_3374,commercial,Midwest,45,4,113.32
CUSTOMER_3375,commercial,Midwest,45,4,105.41
CUSTOMER_3376,commercial,Northeast,45,2,73.47
CUSTOMER_3377,commercial,Northeast,52,3,82.42
CUSTOMER_3378,residential,Northeast,77,2,88.75
CUSTOMER_3379,residential,Midwest,45,2,94.09
CUSTOMER_3380,commercial,Midwest,45,4,137.32
CUSTOMER_3381,residential,Midwest,17,3,58.19
CUSTOMER_3382,residential,Northeast,24,1,87.55
CUSTOMER_3383,residential,Midwest,45,4,157.8
CUSTOMER_3384,residential,Southeast,45,3,99.0
CUSTOMER_3385,residential,Northeast,45,2,97.26
CUSTOMER_3386,commercial,Midwest,24,3,68.02
CUSTOMER_3387,residential,South,45,4,145.01
CUSTOMER_3388,residential,Northeast,24,3,96.2
CUSTOMER_3389,residential,Midwest,45,2,87.33
CUSTOMER_3390,commercial,North,24,3,65.37
CUSTOMER_3391,residential,Midwest,17,3,101.48
CUSTOMER_3392,commercial,North,24,2,75.65
CUSTOMER_3393,commercial,South,24,1,59.17
CUSTOMER_3394,residential,Midwest,52,2,58.14
CUSTOMER_3395,commercial,Midwest,17,2,85.75
CUSTOMER_3396,commercial,Midwest,24,3,74.98
CUSTOMER_3397,commercial,Midwest,45,2,57.35
CUSTOMER_3398,commercial,Midwest,45,3,90.52
CUSTOMER_3399,residential,Southeast,17,3,93.55
CUSTOMER_3400,residential,South,17,3,89.75
CUSTOMER_3401,residential,Midwest,77,2,62.89
CUSTOMER_3402,residential,South,45,2,87.92
CUSTOMER_3403,commercial,Midwest,24,3,53.05
CUSTOMER_3404,residential,Midwest,45,1,68.17
CUSTOMER_3405,commercial,Midwest,24,1,72.98
CUSTOMER_3406,commercial,Northeast,24,2,95.39
CUSTOMER_3407,commercial,North,45,3,72.55
CUSTOMER_3408,commercial,Northeast,52,3,53.08
CUSTOMER_3409,residential,Midwest,24,2,70.59
CUSTOMER_3410,residential,Northeast,52,4,131.21
CUSTOMER_3411,residential,Midwest,17,1,101.23
CUSTOMER_3412,residential,South,24,2,100.82
CUSTOMER_3413,residential,Northeast,17,2,61.79
CUSTOMER_3414,residential,Midwest,17,3,62.01
CUSTOMER_3415,commercial,North,77,2,60.89
CUSTOMER_3416,residential,North,45,1,93.01
CUSTOMER_3417,residential,Midwest,17,2,52.81
CUSTOMER_3418,commercial,Midwest,77,3,59.03
CUSTOMER_3419,residential,Midwest,52,1,80.12
CUSTOMER_3420,residential,North,45,3,65.21
CUSTOMER_3421,commercial,Midwest,77,2,57.24
CUSTOMER_3422,residential,Northeast,24,2,70.98
CUSTOMER_3423,commercial,Northeast,52,2,66.58
CUSTOMER_3424,residential,North,45,3,78.75
CUSTOMER_3425,commercial,North,52,4,157.53
CUSTOMER_3426,residential,Northeast,45,2,58.88
CUSTOMER_3427,residential,North,24,1,71.64
CUSTOMER_3428,residential,South,45,1,100.36
CUSTOMER_3429,commercial,Northeast,24,3,97.53
CUSTOMER_3430,residential,North,24,3,72.75
CUSTOMER_3431,residential,Northeast,17,3,88.39
CUSTOMER_3432,commercial,Midwest,77,4,108.68
CUSTOMER_3433,commercial,North,24,2,89.09
CUSTOMER_3434,residential,Southeast,45,1,102.46
CUSTOMER_3435,commercial,South,24,1,80.1
CUSTOMER_3436,residential,Northeast,77,1,78.1
CUSTOMER_3437,residential,Midwest,24,3,62.12
CUSTOMER_3438,residential,North,45,3,85.05
CUSTOMER_3439,commercial,Midwest,52,2,82.82
CUSTOMER_3440,commercial,Midwest,45,3,85.98
CUSTOMER_3441,residential,Northeast,24,1,53.84
CUSTOMER_3442,residential,Northeast,45,2,80.68
CUSTOMER_3443,residential,Midwest,77,4,136.47
CUSTOMER_3444,commercial,Midwest,45,4,115.23
CUSTOMER_3445,commercial,Northeast,24,3,63.2
CUSTOMER_3446,residential,Midwest,52,3,66.68
CUSTOMER_3447,commercial,Midwest,24,1,89.05
CUSTOMER_3448,commercial,Southeast,45,2,83.63
CUSTOMER_3449,residential,North,52,4,150.22
CUSTOMER_3450,residential,Midwest,24,3,67.68
CUSTOMER_3451,residential,Midwest,45,3,99.33
CUSTOMER_3452,commercial,North,45,2,90.69
CUSTOMER_3453,commercial,Midwest,52,2,72.78
CUSTOMER_3454,residential,Midwest,24,3,57.39
CUSTOMER_3455,commercial,South,45,3,65.7
CUSTOMER_3456,residential,North,52,1,101.63
CUSTOMER_3457,residential,Midwest,17,2,68.44
CUSTOMER_3458,commercial,Northeast,17,3,69.44
CUSTOMER_3459,commercial,South,77,3,62.24
CUSTOMER_3460,residential,Northeast,24,3,93.93
CUSTOMER_3461,residential,South,77,3,66.65
CUSTOMER_3462,residential,South,24,1,69.46
CUSTOMER_3463,residential,Northeast,24,2,73.78
CUSTOMER_3464,residential,Southeast,45,3,74.77
CUSTOMER_3465,residential,South,45,2,73.62
CUSTOMER_3466,commercial,Northeast,45,4,131.47
CUSTOMER_3467,residential,Midwest,45,4,148.5
CUSTOMER_3468,commercial,Midwest,52,4,148.77
CUSTOMER_3469,commercial,Northeast,24,2,93.49
CUSTOMER_3470,residential,North,45,4,109.4
CUSTOMER_3471,residential,Northeast,24,3,93.56
CUSTOMER_3472,commercial,Northeast,45,3,58.67
CUSTOMER_3473,residential,Midwest,24,3,58.9
CUSTOMER_3474,commercial,Northeast,24,1,101.17
CUSTOMER_3475,commercial,Southeast,45,3,94.58
CUSTOMER_3476,commercial,Midwest,17,2,80.87
CUSTOMER_3477,commercial,North,17,2,97.43
CUSTOMER_3478,residential,Midwest,45,4,158.09
CUSTOMER_3479,residential,Midwest,45,1,83.86
CUSTOMER_3480,residential,South,52,3,83.97
CUSTOMER_3481,residential,North,45,4,145.21
CUSTOMER_3482,residential,Northeast,17,3,64.42
CUSTOMER_3483,residential,South,45,1,61.08
CUSTOMER_3484,commercial,South,17,1,91.5
CUSTOMER_3485,residential,Midwest,45,3,70.21
CUSTOMER_3486,residential,Midwest,77,3,59.44
CUSTOMER_3487,residential,North,45,2,68.67
CUSTOMER_3488,residential,Midwest,45,3,70.92
CUSTOMER_3489,residential,Northeast,24,3,102.06
CUSTOMER_3490,residential,Northeast,45,2,88.34
CUSTOMER_3491,residential,Southeast,52,4,132.96
CUSTOMER_3492,residential,North,24,2,102.25
CUSTOMER_3493,commercial,Midwest,24,2,98.88
CUSTOMER_3494,commercial,South,45,2,78.79
CUSTOMER_3495,commercial,Northeast,45,1,99.01
CUSTOMER_3496,residential,South,24,2,73.26
CUSTOMER_3497,commercial,South,77,1,64.33
CUSTOMER_3498,commercial,Midwest,17,2,64.45
CUSTOMER_3499,residential,Northeast,24,2,86.51
CUSTOMER_3500,commercial,Northeast,45,2,78.23
CUSTOMER_3501,residential,Midwest,24,3,86.34
CUSTOMER_3502,commercial,Northeast,45,1,87.73
CUSTOMER_3503,commercial,Northeast,24,2,53.65
CUSTOMER_3504,residential,South,17,3,55.27
CUSTOMER_3505,commercial,Northeast,17,1,79.85
CUSTOMER_3506,residential,Midwest,77,1,62.31
CUSTOMER_3507,commercial,North,45,3,84.98
CUSTOMER_3508,residential,Midwest,45,1,80.85
CUSTOMER_3509,commercial,South,24,3,82.58
CUSTOMER_3510,residential,Northeast,45,4,120.44
CUSTOMER_3511,residential,Northeast,45,2,85.36
CUSTOMER_3512,residential,Midwest,77,3,95.09
CUSTOMER_3513,commercial,Midwest,45,1,103.75
CUSTOMER_3514,commercial,Midwest,45,1,95.55
CUSTOMER_3515,commercial,Northeast,17,2,81.13
CUSTOMER_3516,commercial,Northeast,45,3,62.43
CUSTOMER_3517,residential,South,45,4,141.21
CUSTOMER_3518,residential,South,77,4,155.25
CUSTOMER_3519,residential,Midwest,24,2,63.38
CUSTOMER_3520,residential,Southeast,24,3,65.65
CUSTOMER_3521,residential,Midwest,45,4,112.03
CUSTOMER_3522,residential,Midwest,24,3,90.33
CUSTOMER_3523,residential,Northeast,17,3,73.38
CUSTOMER_3524,residential,Midwest,52,2,55.72
CUSTOMER_3525,residential,Midwest,45,2,97.43
CUSTOMER_3526,residential,North,52,4,134.43
CUSTOMER_3527,commercial,Midwest,52,1,69.5
CUSTOMER_3528,commercial,Midwest,24,2,70.16
CUSTOMER_3529,commercial,Midwest,45,3,67.4
CUSTOMER_3530,residential,Midwest,17,3,75.89
CUSTOMER_3531,residential,South,77,4,122.33
CUSTOMER_3532,commercial,North,45,4,133.89
CUSTOMER_3533,residential,Midwest,24,3,92.22
CUSTOMER_3534,residential,Midwest,24,2,87.13
CUSTOMER_3535,residential,Midwest,45,1,67.62
CUSTOMER_3536,residential,Northeast,24,2,79.65
CUSTOMER_3537,residential,North,24,1,95.64
CUSTOMER_3538,residential,Southeast,45,2,56.0
CUSTOMER_3539,commercial,Midwest,52,4,108.15
CUSTOMER_3540,residential,Southeast,24,3,81.06
CUSTOMER_3541,residential,Midwest,45,1,85.32
CUSTOMER_3542,commercial,Midwest,52,2,63.36
CUSTOMER_3543,residential,Southeast,17,3,90.77
CUSTOMER_3544,residential,Midwest,52,1,85.69
CUSTOMER_3545,commercial,Northeast,24,1,99.91
CUSTOMER_3546,residential,Midwest,45,3,61.18
CUSTOMER_3547,residential,Southeast,45,4,145.04
CUSTOMER_3548,residential,Northeast,45,3,56.8
CUSTOMER_3549,residential,Northeast,52,4,134.84
CUSTOMER_3550,residential,North,17,2,80.84
CUSTOMER_3551,commercial,South,24,2,72.44
CUSTOMER_3552,residential,North,45,3,95.87
CUSTOMER_3553,residential,Midwest,52,4,104.1
CUSTOMER_3554,residential,Midwest,24,2,79.21
CUSTOMER_3555,residential,Midwest,52,4,115.76
CUSTOMER_3556,residential,Midwest,24,3,90.68
CUSTOMER_3557,residential,North,24,3,54.71
CUSTOMER_3558,residential,Midwest,45,2,95.2
CUSTOMER_3559,residential,Midwest,17,2,95.54
CUSTOMER_3560,residential,Southeast,45,1,95.27
CUSTOMER_3561,residential,Northeast,17,1,60.33
CUSTOMER_3562,commercial,Southeast,24,2,84.87
CUSTOMER_3563,residential,Midwest,45,4,104.65
CUSTOMER_3564,residential,Southeast,45,4,150.34
CUSTOMER_3565,residential,Midwest,45,2,89.62
CUSTOMER_3566,commercial,Midwest,45,2,79.77
CUSTOMER_3567,residential,South,24,1,90.02
CUSTOMER_3568,commercial,Southeast,45,4,109.03
CUSTOMER_3569,commercial,Midwest,77,2,79.65
CUSTOMER_3570,commercial,Northeast,52,1,67.46
CUSTOMER_3571,residential,Northeast,17,1,102.44
CUSTOMER_3572,residential,Northeast,17,1,96.51
CUSTOMER_3573,commercial,Northeast,77,1,90.15
CUSTOMER_3574,commercial,Northeast,45,3,100.45
CUSTOMER_3575,commercial,Southeast,45,2,70.31
CUSTOMER_3576,residential,North,45,4,153.24
CUSTOMER_3577,residential,Midwest,24,2,69.2
CUSTOMER_3578,residential,Northeast,45,3,90.13
CUSTOMER_3579,commercial,Northeast,77,4,144.22
CUSTOMER_3580,residential,North,45,2,53.44
CUSTOMER_3581,residential,Northeast,24,1,71.04
CUSTOMER_3582,commercial,Midwest,17,3,53.5
CUSTOMER_3583,residential,Southeast,24,1,103.7
CUSTOMER_3584,commercial,Northeast,45,3,58.77
CUSTOMER_3585,residential,Midwest,24,1,80.37
CUSTOMER_3586,residential,Midwest,17,2,93.1
CUSTOMER_3587,residential,Southeast,77,2,62.83
CUSTOMER_3588,commercial,Midwest,24,2,77.41
CUSTOMER_3589,residential,Midwest,17,3,83.69
CUSTOMER_3590,residential,Midwest,24,2,60.73
CUSTOMER_3591,commercial,Southeast,24,3,92.48
CUSTOMER_3592,residential,North,45,1,67.87
CUSTOMER_3593,residential,Midwest,77,2,63.34
CUSTOMER_3594,residential,South,52,1,81.17
CUSTOMER_3595,residential,Midwest,45,2,73.57
CUSTOMER_3596,residential,Midwest,45,1,99.76
CUSTOMER_3597,residential,Midwest,45,3,97.69
CUSTOMER_3598,residential,Northeast,24,2,77.32
CUSTOMER_3599,residential,Midwest,17,3,70.95
CUSTOMER_3600,commercial,Midwest,77,3,69.22
CUSTOMER_3601,residential,Midwest,24,1,66.24
CUSTOMER_3602,residential,Midwest,24,2,80.46
CUSTOMER_3603,residential,Southeast,45,4,147.98
CUSTOMER_3604,residential,Northeast,45,4,120.89
CUSTOMER_3605,residential,Midwest,17,3,62.26
CUSTOMER_3606,residential,Midwest,17,1,76.92
CUSTOMER_3607,commercial,Midwest,24,1,56.04
CUSTOMER_3608,residential,Northeast,45,1,88.51
CUSTOMER_3609,commercial,Midwest,24,2,79.12
CUSTOMER_3610,commercial,Southeast,45,2,77.99
CUSTOMER_3611,residential,Midwest,45,1,67.93
CUSTOMER_3612,residential,South,52,4,153.45
CUSTOMER_3613,residential,South,24,2,57.15
CUSTOMER_3614,commercial,North,17,1,97.17
CUSTOMER_3615,residential,Northeast,45,4,124.51
CUSTOMER_3616,residential,South,45,4,152.13
CUSTOMER_3617,residential,South,17,2,89.92
CUSTOMER_3618,commercial,North,45,2,57.85
CUSTOMER_3619,commercial,North,17,1,95.2
CUSTOMER_3620,residential,Northeast,17,1,87.53
CUSTOMER_3621,commercial,South,45,2,54.16
CUSTOMER_3622,residential,Northeast,24,1,59.37
CUSTOMER_3623,residential,Midwest,52,1,85.14
CUSTOMER_3624,commercial,Southeast,45,1,86.52
CUSTOMER_3625,residential,North,45,1,90.84
CUSTOMER_3626,residential,Midwest,45,2,89.48
CUSTOMER_3627,residential,Northeast,45,4,140.01
CUSTOMER_3628,commercial,Southeast,17,3,91.85
CUSTOMER_3629,commercial,Northeast,52,2,82.03
CUSTOMER_3630,residential,Midwest,77,1,65.89
CUSTOMER_3631,commercial,Midwest,24,1,99.35
CUSTOMER_3632,residential,Northeast,17,2,53.44
